bat	flyst.	alt	vx	vy	vz	theta	phi	psi	px	py
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
34	0	0	0	0	0	0	0	117	0	0
